ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
8422,Anatoly Vasilyevich Bashashkin,M,32.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Gold
8445,Mirko Bai,M,23.0,188.0,90.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Gold
8452,Fabio Basile,M,21.0,160.0,66.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,Gold
8467,Giulio Basletta,M,38.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Gold
8474,"Raymond Henry ""Benny"" Bass",M,22.0,167.0,59.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rope Climbing,Gold
8488,Lanny Robert Bassham,M,29.0,175.0,73.0,United States,USA,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Gold
8509,Istvn Bsti,M,24.0,174.0,62.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Gold
8513,Louis Bastien,M,18.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Cycling,Cycling Men's 25 kilometres,Gold
8514,Guillaume Bastille,M,24.0,176.0,70.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
8515,Dsir Bastin,M,20.0,172.0,70.0,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Gold
8525,Waldemar Romuald Baszanowski,M,29.0,165.0,65.5,Poland,POL,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Lightweight,Gold
8525,Waldemar Romuald Baszanowski,M,33.0,165.0,65.5,Poland,POL,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Lightweight,Gold
8541,"Stephen James ""Steve"" Batchelor",M,27.0,180.0,79.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
8559,Vladimir Batez,M,31.0,192.0,85.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
8564,Walter Bathe,M,19.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,Gold
8564,Walter Bathe,M,19.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 400 metres Breaststroke,Gold
8618,Roberto Battaglia,M,43.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Gold
8655,Mavlet Alavdinovich Batyrov,M,20.0,160.0,60.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
8655,Mavlet Alavdinovich Batyrov,M,24.0,160.0,60.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
8662,Sabine Christiane Bau,F,19.0,180.0,66.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Team",Gold
8698,Fritz Bauer,M,30.0,170.0,,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,Gold
8713,Paul Friedrich Peter Bauer,M,35.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Art Competitions Mixed Literature,Gold
8716,Rudolf (-Rezs) Bauer,M,21.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Discus Throw,Gold
8720,Sybil Lorina Bauer,F,20.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 100 metres Backstroke,Gold
8725,Viola Bauer,F,25.0,167.0,61.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
8734,Pierre Baugniet,M,22.0,,,Belgium,BEL,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Gold
8742,"Hermine ""Herma"" Bauma",F,33.0,161.0,68.0,Austria,AUT,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Javelin Throw,Gold
8749,"Alexander ""Alex"" Baumann",M,20.0,189.0,80.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,Gold
8749,"Alexander ""Alex"" Baumann",M,20.0,189.0,80.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,Gold
8752,Dieter Baumann,M,27.0,178.0,62.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",Gold
8769,Matthias Andreas Baumann,M,25.0,176.0,69.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
8772,Wilhelm Baumann,M,23.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Gold
8784,Bernd Baumgart,M,21.0,190.0,84.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,Gold
8786,Wolfgang Baumgart,M,22.0,186.0,77.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Gold
8793,Bruce Robert Baumgartner,M,23.0,188.0,130.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
8793,Bruce Robert Baumgartner,M,31.0,188.0,130.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
8820,"James Aloysius Bernard ""Jim"" Bausch",M,26.0,188.0,95.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Gold
8827,Sergey Viktorovich Bautin,M,24.0,191.0,91.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
8828,Daniel Bautista Rocha,M,23.0,170.0,68.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,Gold
8849,Florence  Andre Isabelle Baverel-Robert,F,31.0,167.0,60.0,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Gold
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's High Jump,Gold
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Pole Vault,Gold
8910,Ryan Neville Bayley,M,22.0,182.0,90.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Sprint,Gold
8910,Ryan Neville Bayley,M,22.0,182.0,90.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Keirin,Gold
8930,Mithat Bayrak,M,27.0,172.0,78.0,Turkey,TUR,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
8930,Mithat Bayrak,M,31.0,172.0,78.0,Turkey,TUR,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
8967,Svetlana Valeryevna Bazhanova,F,21.0,175.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
8970,Nikolay Serafimovich Bazhukov,M,22.0,175.0,70.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
8970,Nikolay Serafimovich Bazhukov,M,26.0,175.0,70.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
9009,Charles Beachey Beachcroft (Kay-),M,,,,Devon and Somerset Wanderers,GBR,1900 Summer,1900,Summer,Paris,Cricket,Cricket Men's Cricket,Gold
9026,"Robert ""Bob"" Beamon",M,22.0,191.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,Gold
9034,Amanda Ray Beard (-Brown),F,14.0,173.0,59.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
9034,Amanda Ray Beard (-Brown),F,22.0,173.0,59.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,Gold
9035,"Elizabeth Ann ""Betsy"" Beard (-Stillings)",F,22.0,155.0,42.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Gold
9039,"Ralph Milton Beard, Jr.",M,20.0,178.0,79.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
9067,Clment Beaud,M,19.0,184.0,81.0,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Gold
9073,Roger Joseph Edmond Beaufrand,M,19.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Cycling,Cycling Men's Sprint,Gold
9104,Bronisaw Bebel,M,27.0,191.0,91.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Gold
9106,Serhiy Vasylovych Bebeshko,M,24.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Gold
9110,Milivoj Bebi,M,24.0,188.0,88.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
9111,Anna Rose Bebington-Watkins,F,29.0,183.0,78.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,Gold
9122,Luigi Beccali,M,24.0,169.0,63.0,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",Gold
9142,Kelly Bchard,F,24.0,175.0,66.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
9147,Petre Becheru,M,24.0,164.0,83.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
9154,Laura Bechtolsheimer (-Tomlinson),F,27.0,169.0,56.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
9178,"Lewis William ""Lew"" Beck, Jr.",M,26.0,183.0,75.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
9181,Nicole Elise Beck,F,28.0,168.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
9185,Volker Beck,M,24.0,191.0,82.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,Gold
9190,Daniel Becke,M,22.0,187.0,76.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
9194,Andreas Becker,M,22.0,190.0,78.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Gold
9195,Boris Franz Becker,M,24.0,192.0,85.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,Gold
9213,Otto Becker,M,41.0,182.0,78.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9225,"Elizabeth Anna ""Betty"" Becker-Pinkston (-Campbell)",F,21.0,155.0,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Women's Springboard,Gold
9225,"Elizabeth Anna ""Betty"" Becker-Pinkston (-Campbell)",F,25.0,155.0,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Women's Platform,Gold
9228,Franz Ernst Beckert,M,29.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,Gold
9231,Stephanie Beckert,F,21.0,172.0,73.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
9242,William Russell Becklean,M,20.0,172.0,57.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
9276,ric Bdard,M,21.0,173.0,77.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
9276,ric Bdard,M,25.0,173.0,77.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
9278,Myriam Bdard,F,24.0,161.0,54.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Gold
9278,Myriam Bdard,F,24.0,161.0,54.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,Gold
9291,"Barbara Jane ""B. J."" Bedford (-Miller)",F,27.0,172.0,61.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
9339,"Donald Anton Eilers ""Don"" Beer",M,21.0,195.0,88.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
9349,Ludger Beerbaum,M,25.0,190.0,85.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9349,Ludger Beerbaum,M,28.0,190.0,85.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
9349,Ludger Beerbaum,M,32.0,190.0,85.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9349,Ludger Beerbaum,M,37.0,190.0,85.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9352,Joseph Beerli,M,34.0,,,Switzerland-2,SUI,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh Men's Four,Gold
9355,"Daniel ""Dan"" Beery",M,29.0,200.0,97.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
9356,Richard Beesly,M,20.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Fours,Gold
9371,Dale Begg-Smith,M,21.0,186.0,84.0,Australia,AUS,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Men's Moguls,Gold
9374,Giuseppe Beghetto,M,20.0,173.0,70.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
9399,Petra Behle-Schaaf,F,29.0,177.0,67.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
9412,Matthias Behr,M,21.0,194.0,87.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",Gold
9419,Holger Behrendt,M,24.0,161.0,60.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,Gold
9420,Jan Behrendt,M,24.0,169.0,70.0,Germany-1,GER,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Gold
9420,Jan Behrendt,M,30.0,169.0,70.0,Germany-1,GER,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Gold
9421,Jutta Behrendt (Hampe-),F,27.0,181.0,75.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Single Sculls,Gold
9424,Wolfgang Behrendt,M,20.0,,,Germany,GER,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Bantamweight,Gold
9434,Melanie Behringer,F,30.0,172.0,71.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
9449,"Anthonie Christiaan ""Teun"" Beijnen",M,24.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxless Pairs,Gold
9464,Ruth Beita Vila,F,37.0,191.0,72.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,Gold
9479,Sofia Bekatorou (-Kosmatopoulos),F,26.0,172.0,62.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Two Person Dinghy,Gold
9487,Kenenisa Bekele Beyecha,M,22.0,165.0,56.0,Ethiopia,ETH,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 10,000 metres",Gold
9487,Kenenisa Bekele Beyecha,M,26.0,165.0,56.0,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",Gold
9487,Kenenisa Bekele Beyecha,M,26.0,165.0,56.0,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 10,000 metres",Gold
9495,Aleksandr Vladimirovich Beketov,M,26.0,182.0,75.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Individual",Gold
9509,Kristin Bekkevold,F,23.0,173.0,64.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Gold
9511,Daniel N'Dene Bekono,M,22.0,184.0,,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Gold
9562,Tracey Lee Belbin,F,21.0,169.0,67.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
9567,Mathew Belcher,M,29.0,173.0,62.0,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,Gold
9578,Valeri Belenki,M,22.0,163.0,59.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Gold
9638,"Gregory Curtis ""Greg"" Bell",M,26.0,174.0,68.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,Gold
9639,"Florence Isabel ""Jane"" Bell (-Walker, -Doane)",F,17.0,169.0,58.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
9654,Regla Maritza Bell McKenzie,F,22.0,180.0,73.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Gold
9654,Regla Maritza Bell McKenzie,F,26.0,180.0,73.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Gold
9654,Regla Maritza Bell McKenzie,F,30.0,180.0,73.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
9670,"Walter Jones ""Walt"" Bellamy, Jr.",M,23.0,211.0,98.0,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
9696,"Norman Dean ""Norm"" Bellingham",M,23.0,193.0,92.0,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
9730,E. Bellotti,M,,,,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 6-Man Naval Rowing Boats,Gold
9733,Ettore Bellotto,M,25.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
9739,Antonella Bellutti,F,27.0,180.0,73.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold
9739,Antonella Bellutti,F,31.0,180.0,73.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Points Race,Gold
9741,Miles Aubrey Bellville,M,27.0,,,Lalage,GBR,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Gold
9747,Stefania Belmondo,F,23.0,158.0,45.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Gold
9747,Stefania Belmondo,F,33.0,158.0,45.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Gold
9750,Mireia Belmonte Garca,F,25.0,170.0,59.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Gold
9756,Anatoly Alekseyevich Beloglazov,M,23.0,155.0,52.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",Gold
9757,Sergey Alekseyevich Beloglazov,M,23.0,165.0,57.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
9757,Sergey Alekseyevich Beloglazov,M,32.0,165.0,57.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
9770,"Melissa Louise Belote (-Hamlin, -Ripley)",F,15.0,171.0,60.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,Gold
9770,"Melissa Louise Belote (-Hamlin, -Ripley)",F,15.0,171.0,60.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,Gold
9770,"Melissa Louise Belote (-Hamlin, -Ripley)",F,15.0,171.0,60.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
9776,Vladimir Pavlovich Belousov,M,21.0,173.0,78.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
9778,Lyudmila Yevgenevna Belousova (-Protopopova),F,28.0,160.0,46.0,Soviet Union-1,URS,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Gold
9778,Lyudmila Yevgenevna Belousova (-Protopopova),F,32.0,160.0,46.0,Soviet Union-1,URS,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Mixed Pairs,Gold
9779,Aleksandr Aleksandrovich Belov,M,20.0,200.0,100.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Gold
9783,Sergey Aleksandrovich Belov,M,28.0,190.0,82.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Gold
9787,Irina Olegovna Belova,F,19.0,175.0,52.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
9811,Olesya Vladimirovna Belugina,F,20.0,175.0,53.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
9822,Vladimir Timofeyevich Belyakov,M,34.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Gold
9833,Yevgeny Prokopyevich Belyayev,M,25.0,188.0,91.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
9999,Ferenc Bene,M,19.0,170.0,70.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Gold
10008,Emil Benecke,M,29.0,173.0,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Gold
10011,Gbor Benedek,M,25.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
10013,Tibor Benedek,M,28.0,190.0,96.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
10013,Tibor Benedek,M,32.0,190.0,96.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
10013,Tibor Benedek,M,36.0,190.0,96.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
10023,Charles Sumner Benedict,M,40.0,,,United States,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Gold
10033,Andrea Benelli,M,44.0,173.0,80.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,Gold
10060,Bengt Folke Bengtsson,M,22.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
10072,Gsta Ragnar Bengtsson (-Bewert),M,22.0,,,Kullan,SWE,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 30 metres,Gold
10136,Lindsay Dianne Benko (-Mintenko),F,23.0,185.0,74.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
10136,Lindsay Dianne Benko (-Mintenko),F,27.0,185.0,74.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
10142,"James Randolph ""Jamie"" Benn",M,24.0,189.0,94.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
